     # Chirality               0               1              -1               1
            # k            phase           phase           phase           phase
      0.61224490      0.00376931      0.67422507      0.09399834      0.74861753      0.00404628      0.99997318      0.99997328      0.99997335      0.99997355      0.99997379      0.99997396      0.99997856      0.99998072      0.99998668      0.99999067      0.99999080      0.99999081      0.99999086      0.99999102      0.99999135      0.99999435      0.99999610      0.67450072      0.99997321      0.99997332      0.99997339      0.99997351      0.99997371      0.99997389      0.99997859      0.99998020      0.99998881      0.99999067      0.99999078      0.99999081      0.99999089      0.99999102      0.99999114      0.99999429      0.99999610      0.09427146      0.99997322      0.99997327      0.99997345      0.99997369      0.99997383      0.99997427      0.99997956      0.99998000      0.99998992      0.99999062      0.99999078      0.99999082      0.99999089      0.99999103      0.99999139      0.99999432      0.99999583      0.74889037      0.99997322      0.99997334      0.99997340      0.99997361      0.99997379      0.99997423      0.99997956      0.99998059      0.99998980      0.99999065      0.99999075      0.99999078      0.99999085      0.99999109      0.99999118      0.99999441      0.99999592
      0.63265306      0.00356676      0.73642002      0.07093341      0.78728729      0.00383663      0.99997386      0.99997396      0.99997403      0.99997423      0.99997446      0.99997463      0.99997911      0.99998121      0.99998703      0.99999091      0.99999103      0.99999105      0.99999110      0.99999125      0.99999157      0.99999450      0.99999620      0.73668860      0.99997389      0.99997400      0.99997407      0.99997419      0.99997438      0.99997456      0.99997914      0.99998071      0.99998910      0.99999091      0.99999102      0.99999105      0.99999112      0.99999125      0.99999137      0.99999444      0.99999620      0.07119953      0.99997391      0.99997395      0.99997413      0.99997436      0.99997451      0.99997493      0.99998008      0.99998051      0.99999018      0.99999086      0.99999101      0.99999106      0.99999113      0.99999126      0.99999161      0.99999446      0.99999594      0.78755313      0.99997390      0.99997403      0.99997409      0.99997428      0.99997446      0.99997489      0.99998009      0.99998109      0.99999006      0.99999089      0.99999098      0.99999102      0.99999108      0.99999131      0.99999140      0.99999456      0.99999603
      0.65306122      0.00334005      0.80270923      0.05433760      0.82099443      0.00360170      0.99997466      0.99997476      0.99997482      0.99997501      0.99997524      0.99997540      0.99997974      0.99998179      0.99998743      0.99999119      0.99999131      0.99999132      0.99999137      0.99999151      0.99999183      0.99999467      0.99999631      0.80296964      0.99997469      0.99997480      0.99997486      0.99997498      0.99997516      0.99997534      0.99997977      0.99998130      0.99998944      0.99999119      0.99999129      0.99999132      0.99999139      0.99999151      0.99999163      0.99999461      0.99999632      0.05459563      0.99997470      0.99997475      0.99997491      0.99997514      0.99997528      0.99997569      0.99998069      0.99998110      0.99999048      0.99999114      0.99999129      0.99999133      0.99999140      0.99999152      0.99999187      0.99999463      0.99999606      0.82125218      0.99997470      0.99997482      0.99997487      0.99997506      0.99997523      0.99997565      0.99998069      0.99998166      0.99999037      0.99999116      0.99999126      0.99999129      0.99999136      0.99999158      0.99999166      0.99999472      0.99999615
      0.67346939      0.00309315      0.85884469      0.04209857      0.84982385      0.00334551      0.99997556      0.99997565      0.99997572      0.99997590      0.99997612      0.99997627      0.99998046      0.99998243      0.99998788      0.99999150      0.99999161      0.99999163      0.99999167      0.99999182      0.99999212      0.99999485      0.99999644      0.85909585      0.99997559      0.99997569      0.99997575      0.99997586      0.99997604      0.99997621      0.99998049      0.99998196      0.99998982      0.99999150      0.99999160      0.99999163      0.99999170      0.99999182      0.99999193      0.99999480      0.99999645      0.04234745      0.99997560      0.99997564      0.99997580      0.99997602      0.99997616      0.99997655      0.99998137      0.99998177      0.99999082      0.99999145      0.99999159      0.99999164      0.99999170      0.99999182      0.99999215      0.99999482      0.99999620      0.85007245      0.99997559      0.99997571      0.99997576      0.99997595      0.99997611      0.99997651      0.99998138      0.99998231      0.99999071      0.99999148      0.99999157      0.99999160      0.99999166      0.99999188      0.99999196      0.99999491      0.99999629
      0.69387755      0.00283038      0.89940085      0.03287468      0.87430068      0.00307241      0.99997656      0.99997665      0.99997671      0.99997688      0.99997709      0.99997724      0.99998126      0.99998315      0.99998839      0.99999185      0.99999196      0.99999197      0.99999201      0.99999215      0.99999244      0.99999507      0.99999659      0.89964174      0.99997658      0.99997668      0.99997674      0.99997685      0.99997702      0.99997718      0.99998129      0.99998270      0.99999024      0.99999185      0.99999195      0.99999197      0.99999204      0.99999215      0.99999226      0.99999502      0.99999659      0.03311338      0.99997660      0.99997664      0.99997679      0.99997700      0.99997713      0.99997751      0.99998213      0.99998252      0.99999119      0.99999180      0.99999194      0.99999198      0.99999204      0.99999216      0.99999248      0.99999503      0.99999635      0.87453911      0.99997659      0.99997670      0.99997676      0.99997693      0.99997709      0.99997747      0.99998214      0.99998303      0.99999109      0.99999183      0.99999191      0.99999194      0.99999200      0.99999221      0.99999229      0.99999512      0.99999644
      0.71428571      0.00255630      0.92726861      0.02579281      0.89508480      0.00278701      0.99997765      0.99997774      0.99997780      0.99997796      0.99997816      0.99997831      0.99998214      0.99998394      0.99998894      0.99999223      0.99999233      0.99999234      0.99999239      0.99999252      0.99999279      0.99999530      0.99999675      0.92749823      0.99997768      0.99997777      0.99997783      0.99997793      0.99997809      0.99997825      0.99998216      0.99998351      0.99999070      0.99999223      0.99999232      0.99999235      0.99999241      0.99999252      0.99999262      0.99999525      0.99999675      0.02602036      0.99997769      0.99997773      0.99997788      0.99997808      0.99997820      0.99997856      0.99998297      0.99998334      0.99999160      0.99999218      0.99999232      0.99999236      0.99999241      0.99999252      0.99999283      0.99999526      0.99999652      0.89531209      0.99997769      0.99997779      0.99997784      0.99997801      0.99997816      0.99997853      0.99998298      0.99998383      0.99999151      0.99999221      0.99999229      0.99999232      0.99999238      0.99999257      0.99999265      0.99999535      0.99999661
      0.73469388      0.00227565      0.94658118      0.02026976      0.91280230      0.00249409      0.99997884      0.99997892      0.99997898      0.99997914      0.99997932      0.99997946      0.99998309      0.99998479      0.99998953      0.99999264      0.99999274      0.99999275      0.99999279      0.99999292      0.99999318      0.99999555      0.99999692      0.94679859      0.99997887      0.99997896      0.99997901      0.99997911      0.99997926      0.99997941      0.99998311      0.99998438      0.99999119      0.99999264      0.99999273      0.99999275      0.99999281      0.99999292      0.99999302      0.99999550      0.99999692      0.02048521      0.99997888      0.99997891      0.99997905      0.99997924      0.99997936      0.99997970      0.99998387      0.99998422      0.99999205      0.99999260      0.99999272      0.99999276      0.99999282      0.99999292      0.99999321      0.99999552      0.99999671      0.91301750      0.99997887      0.99997897      0.99997902      0.99997918      0.99997932      0.99997967      0.99998389      0.99998469      0.99999196      0.99999262      0.99999270      0.99999273      0.99999278      0.99999297      0.99999304      0.99999559      0.99999679
      0.75510204      0.00199324      0.96031235      0.01590637      0.92798192      0.00219851      0.99998012      0.99998019      0.99998025      0.99998039      0.99998057      0.99998070      0.99998411      0.99998571      0.99999017      0.99999309      0.99999318      0.99999319      0.99999323      0.99999334      0.99999359      0.99999581      0.99999711      0.96051667      0.99998014      0.99998022      0.99998027      0.99998037      0.99998051      0.99998065      0.99998413      0.99998532      0.99999173      0.99999308      0.99999317      0.99999319      0.99999325      0.99999334      0.99999344      0.99999577      0.99999711      0.01610884      0.99998015      0.99998018      0.99998032      0.99998049      0.99998060      0.99998092      0.99998485      0.99998517      0.99999253      0.99999304      0.99999316      0.99999320      0.99999325      0.99999335      0.99999362      0.99999579      0.99999691      0.92818416      0.99998015      0.99998024      0.99998028      0.99998043      0.99998057      0.99998089      0.99998486      0.99998561      0.99999244      0.99999307      0.99999314      0.99999317      0.99999322      0.99999339      0.99999346      0.99999586      0.99999698
      0.77551020      0.00171388      0.97033466      0.01242334      0.94104584      0.00190514      0.99998147      0.99998154      0.99998159      0.99998173      0.99998190      0.99998201      0.99998519      0.99998668      0.99999084      0.99999356      0.99999364      0.99999365      0.99999369      0.99999380      0.99999403      0.99999610      0.99999731      0.97052504      0.99998149      0.99998157      0.99998162      0.99998170      0.99998184      0.99998197      0.99998521      0.99998633      0.99999229      0.99999356      0.99999363      0.99999365      0.99999371      0.99999380      0.99999388      0.99999606      0.99999731      0.01261200      0.99998150      0.99998154      0.99998166      0.99998183      0.99998193      0.99998223      0.99998588      0.99998618      0.99999304      0.99999352      0.99999363      0.99999366      0.99999371      0.99999380      0.99999405      0.99999607      0.99999712      0.94123429      0.99998150      0.99998159      0.99998163      0.99998177      0.99998189      0.99998220      0.99998589      0.99998659      0.99999296      0.99999354      0.99999361      0.99999363      0.99999368      0.99999384      0.99999391      0.99999614      0.99999719
      0.79591837      0.00144229      0.97781437      0.00962148      0.95232148      0.00161876      0.99998290      0.99998297      0.99998302      0.99998314      0.99998330      0.99998340      0.99998634      0.99998771      0.99999156      0.99999406      0.99999414      0.99999414      0.99999418      0.99999428      0.99999449      0.99999640      0.99999751      0.97799003      0.99998292      0.99998300      0.99998304      0.99998312      0.99998324      0.99998336      0.99998635      0.99998738      0.99999289      0.99999405      0.99999413      0.99999414      0.99999419      0.99999428      0.99999436      0.99999637      0.99999752      0.00979556      0.99998293      0.99998296      0.99998308      0.99998323      0.99998332      0.99998360      0.99998697      0.99998725      0.99999358      0.99999402      0.99999412      0.99999415      0.99999420      0.99999428      0.99999451      0.99999638      0.99999734      0.95249536      0.99998293      0.99998301      0.99998305      0.99998318      0.99998329      0.99998357      0.99998698      0.99998763      0.99999350      0.99999404      0.99999410      0.99999413      0.99999417      0.99999432      0.99999438      0.99999644      0.99999741
      0.81632653      0.00118305      0.98349467      0.00735630      0.96205873      0.00134400      0.99998441      0.99998447      0.99998451      0.99998462      0.99998476      0.99998486      0.99998754      0.99998879      0.99999231      0.99999458      0.99999465      0.99999466      0.99999469      0.99999478      0.99999497      0.99999672      0.99999773      0.98365489      0.99998443      0.99998449      0.99998453      0.99998460      0.99998471      0.99998482      0.99998755      0.99998849      0.99999351      0.99999458      0.99999464      0.99999466      0.99999470      0.99999478      0.99999485      0.99999668      0.99999773      0.00751507      0.99998443      0.99998446      0.99998456      0.99998470      0.99998479      0.99998504      0.99998812      0.99998837      0.99999414      0.99999455      0.99999464      0.99999467      0.99999471      0.99999478      0.99999499      0.99999670      0.99999757      0.96221732      0.99998443      0.99998451      0.99998454      0.99998466      0.99998476      0.99998502      0.99998812      0.99998872      0.99999407      0.99999456      0.99999462      0.99999464      0.99999468      0.99999482      0.99999487      0.99999675      0.99999763
      0.83673469      0.00094049      0.98786319      0.00552151      0.97044633      0.00108526      0.99998597      0.99998603      0.99998607      0.99998617      0.99998629      0.99998638      0.99998879      0.99998992      0.99999308      0.99999512      0.99999519      0.99999520      0.99999522      0.99999530      0.99999548      0.99999705      0.99999796      0.98800731      0.99998599      0.99998605      0.99998608      0.99998615      0.99998625      0.99998635      0.99998880      0.99998965      0.99999417      0.99999512      0.99999518      0.99999520      0.99999524      0.99999530      0.99999537      0.99999702      0.99999796      0.00566433      0.99998600      0.99998602      0.99998612      0.99998624      0.99998632      0.99998654      0.99998931      0.99998954      0.99999473      0.99999509      0.99999518      0.99999520      0.99999524      0.99999531      0.99999550      0.99999703      0.99999782      0.97058899      0.99998600      0.99998606      0.99998609      0.99998620      0.99998629      0.99998652      0.99998931      0.99998985      0.99999467      0.99999511      0.99999516      0.99999518      0.99999522      0.99999534      0.99999539      0.99999708      0.99999787
      0.85714286      0.00071865      0.99124859      0.00403807      0.97762551      0.00084665      0.99998760      0.99998765      0.99998768      0.99998777      0.99998788      0.99998796      0.99999009      0.99999109      0.99999389      0.99999569      0.99999575      0.99999575      0.99999577      0.99999585      0.99999600      0.99999739      0.99999820      0.99137602      0.99998761      0.99998767      0.99998770      0.99998775      0.99998784      0.99998793      0.99999010      0.99999085      0.99999484      0.99999569      0.99999574      0.99999575      0.99999579      0.99999585      0.99999591      0.99999736      0.99999820      0.00416435      0.99998762      0.99998764      0.99998772      0.99998783      0.99998790      0.99998810      0.99999055      0.99999075      0.99999534      0.99999566      0.99999574      0.99999576      0.99999579      0.99999585      0.99999602      0.99999737      0.99999807      0.97775165      0.99998762      0.99998768      0.99998770      0.99998780      0.99998788      0.99998808      0.99999055      0.99999102      0.99999528      0.99999568      0.99999572      0.99999574      0.99999577      0.99999588      0.99999592      0.99999742      0.99999811
      0.87755102      0.00052123      0.99387732      0.00284673      0.98370086      0.00063193      0.99998927      0.99998932      0.99998934      0.99998942      0.99998952      0.99998959      0.99999143      0.99999229      0.99999472      0.99999627      0.99999632      0.99999633      0.99999635      0.99999641      0.99999654      0.99999774      0.99999844      0.99398753      0.99998929      0.99998933      0.99998936      0.99998941      0.99998949      0.99998956      0.99999144      0.99999208      0.99999554      0.99999627      0.99999631      0.99999633      0.99999636      0.99999641      0.99999646      0.99999772      0.99999844      0.00295595      0.99998929      0.99998931      0.99998938      0.99998948      0.99998954      0.99998971      0.99999182      0.99999200      0.99999597      0.99999625      0.99999631      0.99999633      0.99999636      0.99999641      0.99999656      0.99999773      0.99999833      0.98380997      0.99998929      0.99998934      0.99998936      0.99998945      0.99998952      0.99998969      0.99999183      0.99999224      0.99999592      0.99999626      0.99999630      0.99999631      0.99999634      0.99999644      0.99999647      0.99999777      0.99999837
      0.89795918      0.00035150      0.99590780      0.00190293      0.98874882      0.00044445      0.99999099      0.99999103      0.99999105      0.99999112      0.99999120      0.99999126      0.99999280      0.99999353      0.99999557      0.99999687      0.99999691      0.99999691      0.99999693      0.99999698      0.99999710      0.99999810      0.99999869      0.99600034      0.99999100      0.99999104      0.99999106      0.99999111      0.99999117      0.99999123      0.99999281      0.99999335      0.99999625      0.99999687      0.99999691      0.99999692      0.99999694      0.99999698      0.99999703      0.99999808      0.99999869      0.00199464      0.99999101      0.99999102      0.99999108      0.99999117      0.99999121      0.99999136      0.99999314      0.99999328      0.99999662      0.99999685      0.99999690      0.99999692      0.99999694      0.99999699      0.99999711      0.99999809      0.99999860      0.98884044      0.99999101      0.99999105      0.99999107      0.99999114      0.99999120      0.99999135      0.99999314      0.99999348      0.99999657      0.99999686      0.99999689      0.99999691      0.99999693      0.99999701      0.99999704      0.99999812      0.99999863
      0.91836735      0.00021230      0.99745179      0.00117329      0.99282428      0.00028712      0.99999275      0.99999278      0.99999280      0.99999285      0.99999292      0.99999296      0.99999421      0.99999479      0.99999643      0.99999748      0.99999751      0.99999752      0.99999753      0.99999757      0.99999766      0.99999847      0.99999895      0.99752629      0.99999276      0.99999279      0.99999281      0.99999284      0.99999289      0.99999294      0.99999421      0.99999465      0.99999698      0.99999748      0.99999751      0.99999752      0.99999754      0.99999757      0.99999761      0.99999846      0.99999895      0.00124712      0.99999276      0.99999278      0.99999282      0.99999289      0.99999293      0.99999304      0.99999447      0.99999459      0.99999728      0.99999746      0.99999751      0.99999752      0.99999754      0.99999757      0.99999767      0.99999846      0.99999887      0.99289803      0.99999276      0.99999280      0.99999281      0.99999287      0.99999291      0.99999303      0.99999447      0.99999475      0.99999724      0.99999747      0.99999750      0.99999751      0.99999753      0.99999759      0.99999762      0.99999849      0.99999889
      0.93877551      0.00010598      0.99858790      0.00063311      0.99596569      0.00016237      0.99999454      0.99999456      0.99999457      0.99999461      0.99999466      0.99999470      0.99999563      0.99999607      0.99999731      0.99999810      0.99999813      0.99999813      0.99999814      0.99999817      0.99999824      0.99999885      0.99999921      0.99864405      0.99999454      0.99999457      0.99999458      0.99999460      0.99999464      0.99999468      0.99999564      0.99999597      0.99999773      0.99999810      0.99999812      0.99999813      0.99999814      0.99999817      0.99999820      0.99999884      0.99999921      0.00068874      0.99999455      0.99999456      0.99999459      0.99999464      0.99999467      0.99999476      0.99999584      0.99999593      0.99999795      0.99999809      0.99999812      0.99999813      0.99999814      0.99999817      0.99999825      0.99999884      0.99999915      0.99602127      0.99999454      0.99999457      0.99999458      0.99999462      0.99999466      0.99999475      0.99999583      0.99999605      0.99999792      0.99999809      0.99999812      0.99999812      0.99999814      0.99999818      0.99999820      0.99999886      0.99999917
      0.95918367      0.00003438      0.99937032      0.00026462      0.99819903      0.00007210      0.99999635      0.99999636      0.99999637      0.99999640      0.99999643      0.99999645      0.99999708      0.99999737      0.99999820      0.99999873      0.99999875      0.99999875      0.99999875      0.99999878      0.99999882      0.99999923      0.99999947      0.99940788      0.99999635      0.99999636      0.99999637      0.99999639      0.99999642      0.99999644      0.99999708      0.99999730      0.99999848      0.99999873      0.99999874      0.99999875      0.99999876      0.99999878      0.99999879      0.99999922      0.99999947      0.00030184      0.99999635      0.99999636      0.99999638      0.99999641      0.99999643      0.99999649      0.99999721      0.99999727      0.99999863      0.99999872      0.99999874      0.99999875      0.99999876      0.99999878      0.99999883      0.99999923      0.99999943      0.99823622      0.99999635      0.99999637      0.99999638      0.99999640      0.99999643      0.99999649      0.99999721      0.99999735      0.99999861      0.99999873      0.99999874      0.99999874      0.99999875      0.99999879      0.99999880      0.99999924      0.99999944
      0.97959184      0.99999880      0.99983438      0.00005590      0.99954079      0.00001770      0.99999817      0.99999818      0.99999818      0.99999819      0.99999821      0.99999822      0.99999854      0.99999868      0.99999910      0.99999936      0.99999937      0.99999937      0.99999938      0.99999939      0.99999941      0.99999961      0.99999973      0.99985320      0.99999817      0.99999818      0.99999818      0.99999819      0.99999820      0.99999822      0.99999854      0.99999865      0.99999924      0.99999936      0.99999937      0.99999937      0.99999938      0.99999939      0.99999940      0.99999961      0.99999973      0.00007454      0.99999817      0.99999818      0.99999819      0.99999820      0.99999821      0.99999824      0.99999860      0.99999863      0.99999931      0.99999936      0.99999937      0.99999937      0.99999938      0.99999939      0.99999941      0.99999961      0.99999971      0.99955943      0.99999817      0.99999818      0.99999818      0.99999820      0.99999821      0.99999824      0.99999860      0.99999867      0.99999930      0.99999936      0.99999937      0.99999937      0.99999938      0.99999939      0.99999940      0.99999962      0.99999972
      1.00000000      0.99999821      0.99999658      0.99999881      0.99999367      0.00000011      0.99999982      0.99999982      0.99999982      0.99999982      0.99999982      0.99999982      0.99999985      0.99999987      0.99999991      0.99999994      0.99999994      0.99999994      0.99999994      0.99999994      0.99999994      0.99999996      0.99999997      0.99999847      0.99999982      0.99999982      0.99999982      0.99999982      0.99999982      0.99999982      0.99999985      0.99999986      0.99999992      0.99999994      0.99999994      0.99999994      0.99999994      0.99999994      0.99999994      0.99999996      0.99999997      0.00000068      0.99999982      0.99999982      0.99999982      0.99999982      0.99999982      0.99999982      0.99999986      0.99999986      0.99999993      0.99999994      0.99999994      0.99999994      0.99999994      0.99999994      0.99999994      0.99999996      0.99999997      0.99999553      0.99999982      0.99999982      0.99999982      0.99999982      0.99999982      0.99999982      0.99999986      0.99999987      0.99999993      0.99999994      0.99999994      0.99999994      0.99999994      0.99999994      0.99999994      0.99999996      0.99999997
